municipio,matfund,matfundpop,matmed,matmedpop,docfund,docfundpop,docmed,docmedpop,nestabfund,nestabfundpop,nestabmed,nestabmedpop,populacao,idh,pib
240615,514,0.13271,158,0.04080,37,0.00955,7,0.00181,6,0.00155,1,0.00026,3873,0.595,8410.53
240620,1040,0.15458,190,0.02824,49,0.00728,12,0.00178,6,0.00089,1,0.00015,6728,0.601,7434.52
240630,1156,0.15407,287,0.03825,75,0.01000,17,0.00227,13,0.00173,1,0.00013,7503,0.553,7685.46
240640,519,0.19004,142,0.05200,32,0.01172,8,0.00293,3,0.00110,1,0.00037,2731,0.589,11225.75
240650,2485,0.16056,544,0.03515,118,0.00762,26,0.00168,14,0.00090,2,0.00013,15477,0.585,16816.27
240660,1612,0.19678,379,0.04626,92,0.01123,15,0.00183,11,0.00134,1,0.00012,8192,0.582,8023.14
240670,1317,0.11751,662,0.05906,64,0.00571,41,0.00366,6,0.00054,2,0.00018,11208,0.624,10641.66
240680,717,0.15079,139,0.02923,44,0.00925,7,0.00147,8,0.00168,1,0.00021,4755,0.625,8510.91
240690,532,0.13414,260,0.06556,34,0.00857,10,0.00252,5,0.00126,1,0.00025,3966,0.646,10432.83
240700,1545,0.15318,268,0.02657,87,0.00863,22,0.00218,13,0.00129,2,0.00020,10086,0.608,6736.87
240710,10412,0.13057,2542,0.03188,508,0.00637,171,0.00214,68,0.00085,11,0.00014,79743,0.640,18483.39
240720,3842,0.12164,1363,0.04315,200,0.00633,111,0.00351,27,0.00085,5,0.00016,31584,0.665,18618.59
240725,668,0.16792,135,0.03394,36,0.00905,11,0.00277,3,0.00075,1,0.00025,3978,0.617,8702.44
240730,1077,0.12886,302,0.03613,80,0.00957,12,0.00144,18,0.00215,1,0.00012,8358,0.609,7320.80
240740,1249,0.14370,359,0.04130,74,0.00851,18,0.00207,10,0.00115,1,0.00012,8692,0.622,9306.89
240750,2057,0.16869,244,0.02001,107,0.00877,15,0.00123,14,0.00115,1,0.00008,12194,0.608,8919.17
240760,566,0.12391,153,0.03349,37,0.00810,10,0.00219,5,0.00109,1,0.00022,4568,0.644,16667.83
240770,1876,0.16609,354,0.03134,82,0.00726,19,0.00168,11,0.00097,1,0.00009,11295,0.557,7700.92
240780,3044,0.13688,811,0.03647,139,0.00625,22,0.00099,23,0.00103,1,0.00004,22239,0.609,9276.54
240790,414,0.19464,89,0.04184,25,0.01175,5,0.00235,8,0.00376,1,0.00047,2127,0.598,10082.80
240800,36650,0.12463,9908,0.03369,1658,0.00564,573,0.00195,153,0.00052,35,0.00012,294076,0.720,20858.33
240810,99212,0.11304,30560,0.03482,4905,0.00559,2021,0.00230,356,0.00041,107,0.00012,877640,0.763,26497.08
240820,4749,0.17421,581,0.02131,196,0.00719,24,0.00088,29,0.00106,1,0.00004,27260,0.622,13041.45
240830,5697,0.15301,1657,0.04450,238,0.00639,145,0.00389,25,0.00067,6,0.00016,37233,0.629,12256.30
240840,548,0.12828,92,0.02154,45,0.01053,12,0.00281,6,0.00140,1,0.00023,4272,0.585,7937.24
240850,578,0.12012,160,0.03325,26,0.00540,13,0.00270,2,0.00042,1,0.00021,4812,0.645,9667.78
240860,639,0.15099,118,0.02788,41,0.00969,6,0.00142,8,0.00189,1,0.00024,4232,0.589,7722.86
240870,578,0.15263,156,0.04119,49,0.01294,9,0.00238,5,0.00132,1,0.00026,3787,0.603,10548.49
240880,951,0.18285,174,0.03346,47,0.00904,8,0.00154,4,0.00077,1,0.00019,5201,0.549,80444.02
240890,3206,0.14976,1027,0.04797,155,0.00724,75,0.00350,17,0.00079,5,0.00023,21408,0.676,14872.72
240895,2108,0.19538,604,0.05598,101,0.00936,19,0.00176,13,0.00120,2,0.00019,10789,0.569,15640.29
240910,1871,0.14309,490,0.03747,89,0.00681,29,0.00222,11,0.00084,2,0.00015,13076,0.606,8213.45
240920,469,0.15252,100,0.03252,33,0.01073,11,0.00358,5,0.00163,1,0.00033,3075,0.589,9827.45
240930,1694,0.13338,511,0.04023,99,0.00779,19,0.00150,12,0.00094,1,0.00008,12701,0.618,10088.63
240933,806,0.14708,198,0.03613,45,0.00821,7,0.00128,7,0.00128,1,0.00018,5480,0.590,11888.00
240940,3978,0.13180,1574,0.05215,215,0.00712,117,0.00388,24,0.00080,5,0.00017,30183,0.678,16194.89
240950,712,0.21740,175,0.05344,38,0.01160,5,0.00153,5,0.00153,1,0.00031,3275,0.559,61643.53
240960,432,0.17433,112,0.04520,25,0.01009,7,0.00282,6,0.00242,1,0.00040,2478,0.558,9862.84
240970,955,0.14086,204,0.03009,58,0.00855,13,0.00192,13,0.00192,1,0.00015,6780,0.583,7830.22
240980,2250,0.15237,547,0.03704,126,0.00853,27,0.00183,22,0.00149,2,0.00014,14767,0.568,8242.77
240990,1892,0.12627,501,0.03344,111,0.00741,19,0.00127,13,0.00087,1,0.00007,14984,0.631,18855.95
241000,487,0.12796,87,0.02286,30,0.00788,7,0.00184,3,0.00079,1,0.00026,3806,0.614,9143.42
241010,2040,0.13339,345,0.02256,93,0.00608,16,0.00105,13,0.00085,1,0.00007,15294,0.587,6952.07
241020,1092,0.13952,225,0.02875,47,0.00600,11,0.00141,5,0.00064,1,0.00013,7827,0.621,7555.02
241025,870,0.12860,146,0.02158,55,0.00813,10,0.00148,4,0.00059,1,0.00015,6765,0.590,17319.28
241030,1561,0.15206,315,0.03068,64,0.00623,13,0.00127,13,0.00127,1,0.00010,10266,0.563,7703.94
241040,1604,0.16856,342,0.03594,76,0.00799,14,0.00147,7,0.00074,1,0.00011,9516,0.567,13362.43
241050,685,0.13519,114,0.02250,45,0.00888,11,0.00217,6,0.00118,1,0.00020,5067,0.608,7920.31
241060,505,0.15811,125,0.03914,37,0.01158,10,0.00313,7,0.00219,1,0.00031,3194,0.654,8933.24
241070,391,0.11036,126,0.03556,23,0.00649,9,0.00254,2,0.00056,1,0.00028,3543,0.584,8547.46
241080,626,0.14873,133,0.03160,34,0.00808,8,0.00190,7,0.00166,1,0.00024,4209,0.591,7336.76
241090,1024,0.12746,241,0.03000,53,0.00660,9,0.00112,7,0.00087,1,0.00012,8034,0.592,7961.36
241100,657,0.14691,144,0.03220,32,0.00716,11,0.00246,4,0.00089,1,0.00022,4472,0.604,8800.40
241105,820,0.20142,178,0.04372,47,0.01155,15,0.00368,7,0.00172,1,0.00025,4071,0.635,19498.24
241110,434,0.12029,161,0.04462,26,0.00721,6,0.00166,4,0.00111,1,0.00028,3608,0.605,8123.74
241120,5604,0.14240,1644,0.04177,251,0.00638,141,0.00358,33,0.00084,7,0.00018,39355,0.635,14173.01
241140,1562,0.12058,317,0.02447,109,0.00841,16,0.00124,17,0.00131,1,0.00008,12954,0.591,9351.32
241142,326,0.12210,70,0.02622,20,0.00749,9,0.00337,3,0.00112,1,0.00037,2670,0.642,14273.78
241150,3586,0.14949,748,0.03118,162,0.00675,40,0.00167,19,0.00079,2,0.00008,23988,0.620,8925.05
241160,732,0.26350,358,0.12887,43,0.01548,14,0.00504,6,0.00216,1,0.00036,2778,0.555,69004.68
241170,625,0.14201,129,0.02931,36,0.00818,11,0.00250,5,0.00114,1,0.00023,4401,0.595,7868.23
241180,417,0.11671,92,0.02575,25,0.00700,12,0.00336,5,0.00140,1,0.00028,3573,0.608,13508.28
241190,559,0.13310,56,0.01333,34,0.00810,8,0.00190,4,0.00095,1,0.00024,4200,0.628,9127.78
241200,14412,0.14255,3534,0.03495,638,0.00631,225,0.00223,72,0.00071,11,0.00011,101102,0.661,13935.05
241210,763,0.12348,158,0.02557,42,0.00680,17,0.00275,3,0.00049,1,0.00016,6179,0.655,8986.45
241220,7506,0.17200,1302,0.02984,332,0.00761,73,0.00167,28,0.00064,5,0.00011,43640,0.611,17329.36
241230,1682,0.13107,352,0.02743,96,0.00748,33,0.00257,13,0.00101,2,0.00016,12833,0.615,7233.34
241240,524,0.11386,151,0.03281,24,0.00522,11,0.00239,2,0.00043,1,0.00022,4602,0.694,21851.52
241250,3424,0.14645,624,0.02669,160,0.00684,22,0.00094,18,0.00077,1,0.00004,23380,0.606,9247.75
241255,1660,0.17417,506,0.05309,93,0.00976,16,0.00168,17,0.00178,1,0.00010,9531,0.591,43664.91
241260,2676,0.15348,1134,0.06504,110,0.00631,91,0.00522,13,0.00075,3,0.00017,17436,0.622,9256.77
241270,993,0.16511,268,0.04456,52,0.00865,14,0.00233,8,0.00133,1,0.00017,6014,0.589,9607.69
241280,1006,0.12250,350,0.04262,68,0.00828,17,0.00207,10,0.00122,1,0.00012,8212,0.611,8416.47
241290,1328,0.12010,280,0.02532,60,0.00543,14,0.00127,11,0.00099,1,0.00009,11057,0.585,8058.92
241300,734,0.11474,149,0.02329,34,0.00531,14,0.00219,6,0.00094,1,0.00016,6397,0.642,9730.48
241310,893,0.14775,151,0.02498,48,0.00794,6,0.00099,3,0.00050,1,0.00017,6044,0.583,7012.83
241320,747,0.16997,172,0.03914,37,0.00842,12,0.00273,2,0.00046,1,0.00023,4395,0.570,23284.68
241330,839,0.14531,193,0.03343,56,0.00970,17,0.00294,10,0.00173,1,0.00017,5774,0.582,7667.03
241335,1773,0.15038,345,0.02926,81,0.00687,18,0.00153,18,0.00153,1,0.00008,11790,0.614,25892.88
241340,1030,0.12771,211,0.02616,54,0.00670,14,0.00174,10,0.00124,1,0.00012,8065,0.597,8972.46
241350,1099,0.17497,254,0.04044,76,0.01210,15,0.00239,7,0.00111,1,0.00016,6281,0.592,8515.66
241355,645,0.13482,116,0.02425,34,0.00711,7,0.00146,4,0.00084,1,0.00021,4784,0.598,7709.46
241360,894,0.31940,179,0.06395,81,0.02894,12,0.00429,9,0.00322,1,0.00036,2799,0.604,13155.87
241370,691,0.12607,150,0.02737,35,0.00639,5,0.00091,5,0.00091,1,0.00018,5481,0.572,7603.84
241380,372,0.14617,77,0.03026,18,0.00707,8,0.00314,1,0.00039,1,0.00039,2545,0.612,9772.25
241390,1990,0.16230,522,0.04257,92,0.00750,13,0.00106,14,0.00114,1,0.00008,12261,0.569,9716.83
241400,2203,0.14139,494,0.03171,80,0.00513,17,0.00109,11,0.00071,1,0.00006,15581,0.608,8656.26
241410,1417,0.13224,213,0.01988,79,0.00737,14,0.00131,16,0.00149,1,0.00009,10715,0.592,7691.00
241415,1077,0.18307,352,0.05983,61,0.01037,13,0.00221,4,0.00068,1,0.00017,5883,0.623,15910.19
241420,2533,0.18202,513,0.03686,113,0.00812,19,0.00137,14,0.00101,1,0.00007,13916,0.645,21964.26
241430,226,0.09389,59,0.02451,14,0.00582,9,0.00374,1,0.00042,1,0.00042,2407,0.640,12313.27
241440,5826,0.17270,1050,0.03113,271,0.00803,35,0.00104,35,0.00104,2,0.00006,33734,0.572,19871.97
241445,742,0.22768,156,0.04787,48,0.01473,9,0.00276,4,0.00123,1,0.00031,3259,0.602,12357.59
241450,1335,0.12605,358,0.03380,96,0.00906,29,0.00274,15,0.00142,3,0.00028,10591,0.618,12011.11
241460,1814,0.12497,362,0.02494,91,0.00627,16,0.00110,11,0.00076,1,0.00007,14516,0.596,9718.52
241470,855,0.15588,155,0.02826,53,0.00966,11,0.00201,6,0.00109,1,0.00018,5485,0.626,7528.24
241475,554,0.13353,142,0.03423,37,0.00892,5,0.00121,13,0.00313,1,0.00024,4149,0.555,8516.06
241480,1956,0.15873,583,0.04731,88,0.00714,20,0.00162,7,0.00057,1,0.00008,12323,0.587,8627.61
241490,217,0.12675,66,0.03855,11,0.00643,4,0.00234,1,0.00058,1,0.00058,1712,0.592,9109.95
241500,548,0.17419,154,0.04895,29,0.00922,7,0.00223,4,0.00127,1,0.00032,3146,0.576,11625.60
250010,1545,0.15205,383,0.03769,91,0.00896,31,0.00305,21,0.00207,1,0.00010,10161,0.572,7527.81
250020,758,0.13606,172,0.03087,62,0.01113,17,0.00305,11,0.00197,1,0.00018,5571,0.597,8520.89
250030,4482,0.15659,954,0.03333,262,0.00915,78,0.00273,34,0.00119,3,0.00010,28623,0.582,9333.42
250040,3015,0.14644,620,0.03011,164,0.00797,38,0.00185,37,0.00180,1,0.00005,20589,0.576,10920.39
250050,2214,0.15410,478,0.03327,111,0.00773,25,0.00174,13,0.00090,1,0.00007,14367,0.595,7516.55
250053,753,0.13758,124,0.02266,47,0.00859,11,0.00201,7,0.00128,1,0.00018,5473,0.578,7693.24
250057,507,0.20378,97,0.03899,31,0.01246,9,0.00362,7,0.00281,1,0.00040,2488,0.548,10363.88
250060,4014,0.20700,1032,0.05322,244,0.01258,85,0.00438,25,0.00129,2,0.00010,19391,0.582,56636.11
250070,2298,0.12809,388,0.02163,163,0.00909,45,0.00251,24,0.00134,3,0.00017,17941,0.608,9573.04
250073,391,0.17557,94,0.04221,28,0.01257,8,0.00359,2,0.00090,1,0.00045,2227,0.606,10860.62
250077,1162,0.13938,212,0.02543,84,0.01008,18,0.00216,14,0.00168,1,0.00012,8337,0.578,8566.62
250080,2266,0.13268,528,0.03092,153,0.00896,30,0.00176,27,0.00158,1,0.00006,17079,0.549,9856.48
250090,1821,0.13551,369,0.02746,105,0.00781,38,0.00283,15,0.00112,2,0.00015,13438,0.548,7300.36
250100,2829,0.13995,582,0.02879,192,0.00950,27,0.00134,28,0.00139,1,0.00005,20215,0.567,8104.98
250110,3867,0.16829,779,0.03390,222,0.00966,76,0.00331,21,0.00091,5,0.00022,22978,0.594,10216.75
250115,246,0.11495,83,0.03879,25,0.01168,6,0.00280,7,0.00327,1,0.00047,2140,0.562,8785.47
250120,1345,0.19394,308,0.04441,74,0.01067,20,0.00288,8,0.00115,1,0.00014,6935,0.608,7463.31
250130,3063,0.15961,720,0.03752,223,0.01162,56,0.00292,46,0.00240,2,0.00010,19190,0.548,7371.46
250135,749,0.19354,107,0.02765,47,0.01214,13,0.00336,8,0.00207,1,0.00026,3870,0.609,9427.57
250140,1690,0.18919,379,0.04243,132,0.01478,49,0.00549,17,0.00190,3,0.00034,8933,0.581,8798.80
250150,3539,0.16686,1304,0.06148,190,0.00896,137,0.00646,37,0.00174,4,0.00019,21210,0.568,10987.28
250153,754,0.15608,213,0.04409,35,0.00724,13,0.00269,2,0.00041,1,0.00021,4831,0.558,8223.81
250157,1240,0.15032,295,0.03576,93,0.01127,24,0.00291,20,0.00242,1,0.00012,8249,0.567,7696.93
250160,1945,0.12739,482,0.03157,118,0.00773,31,0.00203,17,0.00111,1,0.00007,15268,0.562,8270.70
250170,763,0.12847,186,0.03132,56,0.00943,13,0.00219,4,0.00067,1,0.00017,5939,0.572,7788.09
250180,12931,0.13393,3875,0.04013,693,0.00718,288,0.00298,77,0.00080,15,0.00016,96550,0.649,13975.42
250190,2363,0.13396,625,0.03543,163,0.00924,54,0.00306,23,0.00130,3,0.00017,17640,0.592,9641.48
250200,915,0.12474,246,0.03354,64,0.00873,21,0.00286,10,0.00136,2,0.00027,7335,0.578,8782.21
250205,622,0.18332,121,0.03566,44,0.01297,10,0.00295,4,0.00118,1,0.00029,3393,0.558,9195.38
250210,761,0.14033,141,0.02600,76,0.01401,14,0.00258,13,0.00240,1,0.00018,5423,0.599,7835.46
250215,959,0.13755,182,0.02610,59,0.00846,11,0.00158,11,0.00158,1,0.00014,6972,0.649,17903.33
250220,489,0.19199,87,0.03416,30,0.01178,9,0.00353,5,0.00196,1,0.00039,2547,0.597,10208.90
250230,568,0.11374,166,0.03324,46,0.00921,10,0.00200,4,0.00080,1,0.00020,4994,0.592,8343.03
250240,1797,0.15233,246,0.02085,112,0.00949,21,0.00178,19,0.00161,1,0.00008,11797,0.574,7958.37
250250,2777,0.15644,631,0.03555,179,0.01008,51,0.00287,31,0.00175,2,0.00011,17751,0.607,10380.45
250260,886,0.14323,242,0.03912,64,0.01035,21,0.00339,13,0.00210,1,0.00016,6186,0.610,8294.75
250270,929,0.17220,138,0.02558,69,0.01279,14,0.00259,10,0.00185,1,0.00019,5395,0.558,11444.80
250280,1827,0.13057,332,0.02373,98,0.00700,26,0.00186,12,0.00086,3,0.00021,13993,0.597,8667.51
250290,820,0.12747,172,0.02674,61,0.00948,16,0.00249,10,0.00155,1,0.00016,6433,0.619,7999.76
250300,4166,0.19200,884,0.04074,175,0.00807,47,0.00217,18,0.00083,3,0.00014,21698,0.602,14725.12
250310,768,0.13956,185,0.03362,44,0.00800,10,0.00182,5,0.00091,1,0.00018,5503,0.611,8668.44
250320,6889,0.10331,1891,0.02836,406,0.00609,215,0.00322,35,0.00052,10,0.00015,66680,0.748,42556.16
250330,1456,0.14300,340,0.03339,88,0.00864,28,0.00275,7,0.00069,1,0.00010,10182,0.587,10664.31
250340,478,0.12818,112,0.03003,30,0.00805,9,0.00241,5,0.00134,1,0.00027,3729,0.596,8831.87
250350,2589,0.15088,744,0.04336,150,0.00874,41,0.00239,25,0.00146,2,0.00012,17159,0.564,7221.35
250355,1641,0.22967,171,0.02393,104,0.01456,13,0.00182,10,0.00140,1,0.00014,7145,0.523,6587.55
250360,1047,0.14358,213,0.02921,63,0.00864,13,0.00178,10,0.00137,1,0.00014,7292,0.592,8146.44
250370,8853,0.14331,2865,0.04638,487,0.00788,268,0.00434,51,0.00083,12,0.00019,61776,0.679,17623.96
250375,491,0.15435,91,0.02861,36,0.01132,11,0.00346,8,0.00251,1,0.00031,3181,0.550,9530.05
250380,866,0.14477,222,0.03711,71,0.01187,19,0.00318,11,0.00184,2,0.00033,5982,0.568,10948.03
250390,982,0.16383,196,0.03270,61,0.01018,16,0.00267,8,0.00133,1,0.00017,5994,0.567,9864.06
250400,53596,0.13153,15152,0.03719,2679,0.00657,1372,0.00337,286,0.00070,65,0.00016,407472,0.720,21077.30
250403,1175,0.18291,276,0.04296,61,0.00950,15,0.00233,7,0.00109,1,0.00016,6424,0.533,9164.44
250407,555,0.13406,139,0.03357,45,0.01087,13,0.00314,9,0.00217,1,0.00024,4140,0.585,8317.38
250410,368,0.13987,106,0.04029,22,0.00836,9,0.00342,3,0.00114,1,0.00038,2631,0.603,9591.01
250415,1165,0.15678,278,0.03741,67,0.00902,12,0.00161,8,0.00108,1,0.00013,7431,0.514,7931.23
250420,684,0.13877,145,0.02942,40,0.00812,13,0.00264,3,0.00061,1,0.00020,4929,0.574,8150.85
250430,4297,0.14161,1224,0.04034,234,0.00771,132,0.00435,25,0.00082,8,0.00026,30343,0.640,12445.68
250435,824,0.17142,199,0.04140,73,0.01519,27,0.00562,8,0.00166,1,0.00021,4807,0.623,11729.14
250440,2785,0.14732,836,0.04422,206,0.01090,58,0.00307,42,0.00222,3,0.00016,18904,0.592,8504.57
250450,993,0.14935,208,0.03128,50,0.00752,16,0.00241,6,0.00090,1,0.00015,6649,0.594,8511.65
250460,4714,0.19381,1009,0.04148,239,0.00983,54,0.00222,31,0.00127,2,0.00008,24323,0.618,25678.46
250470,748,0.15632,225,0.04702,57,0.01191,22,0.00460,8,0.00167,1,0.00021,4785,0.581,10543.17
250480,2165,0.14037,469,0.03041,120,0.00778,39,0.00253,20,0.00130,2,0.00013,15423,0.592,9146.24
250485,227,0.11904,52,0.02727,27,0.01416,12,0.00629,8,0.00420,1,0.00052,1907,0.641,9968.85
250490,2882,0.16596,617,0.03553,183,0.01054,62,0.00357,23,0.00132,3,0.00017,17366,0.552,7265.58
250500,1196,0.15406,241,0.03104,54,0.00696,22,0.00283,12,0.00155,1,0.00013,7763,0.566,8141.43
250510,2739,0.13464,997,0.04901,165,0.00811,72,0.00354,21,0.00103,4,0.00020,20343,0.591,9373.68
250520,952,0.13953,238,0.03488,58,0.00850,22,0.00322,9,0.00132,1,0.00015,6823,0.570,8378.46
250523,1225,0.19294,317,0.04993,72,0.01134,20,0.00315,12,0.00189,1,0.00016,6349,0.524,8690.86
250527,867,0.16539,166,0.03167,62,0.01183,12,0.00229,12,0.00229,1,0.00019,5242,0.529,9023.40
250530,307,0.12178,73,0.02896,24,0.00952,8,0.00317,3,0.00119,1,0.00040,2521,0.606,7937.35
250535,816,0.15428,194,0.03668,46,0.00870,17,0.00321,8,0.00151,1,0.00019,5289,0.521,7826.00
250540,1309,0.15811,441,0.05327,77,0.00930,25,0.00302,11,0.00133,1,0.00012,8279,0.580,7117.28
250550,505,0.13385,151,0.04002,30,0.00795,14,0.00371,7,0.00186,1,0.00027,3773,0.566,8716.11
250560,901,0.13703,192,0.02920,74,0.01125,21,0.00319,12,0.00183,1,0.00015,6575,0.593,8132.57
250570,1594,0.15284,455,0.04363,66,0.00633,21,0.00201,20,0.00192,1,0.00010,10429,0.545,7825.70
250580,650,0.18006,115,0.03186,51,0.01413,16,0.00443,9,0.00249,1,0.00028,3610,0.603,10481.05
250590,541,0.15435,122,0.03481,36,0.01027,9,0.00257,5,0.00143,1,0.00029,3505,0.595,9073.41
250600,4805,0.14559,1278,0.03872,249,0.00754,129,0.00391,31,0.00094,6,0.00018,33003,0.623,12265.37
250610,1927,0.16970,425,0.03743,152,0.01339,36,0.00317,33,0.00291,1,0.00009,11355,0.560,7731.72
250620,357,0.11940,65,0.02174,17,0.00569,10,0.00334,2,0.00067,1,0.00033,2990,0.641,8884.04
250625,1278,0.15128,338,0.04001,93,0.01101,18,0.00213,33,0.00391,1,0.00012,8448,0.513,7690.23
250630,8928,0.15264,2845,0.04864,490,0.00838,227,0.00388,53,0.00091,10,0.00017,58492,0.673,16086.77
250640,2106,0.14903,515,0.03644,141,0.00998,26,0.00184,20,0.00142,1,0.00007,14131,0.556,9544.32
250650,436,0.12812,124,0.03644,26,0.00764,12,0.00353,5,0.00147,1,0.00029,3403,0.625,8887.36
250660,740,0.12424,183,0.03073,49,0.00823,12,0.00201,9,0.00151,1,0.00017,5956,0.586,8001.13
250670,1948,0.16522,350,0.02969,117,0.00992,29,0.00246,17,0.00144,2,0.00017,11790,0.557,6382.48
250680,2841,0.15695,533,0.02945,194,0.01072,46,0.00254,25,0.00138,3,0.00017,18101,0.592,8587.87
250690,3431,0.13983,1076,0.04385,207,0.00844,90,0.00367,22,0.00090,6,0.00024,24537,0.613,11180.86
250700,3507,0.14225,1101,0.04466,202,0.00819,88,0.00357,22,0.00089,7,0.00028,24653,0.615,11024.92
250710,2791,0.15086,596,0.03221,176,0.00951,42,0.00227,24,0.00130,2,0.00011,18501,0.564,9202.80
250720,1641,0.15193,334,0.03092,91,0.00843,21,0.00194,13,0.00120,1,0.00009,10801,0.562,9683.64
250730,2707,0.18865,567,0.03951,140,0.00976,30,0.00209,22,0.00153,2,0.00014,14349,0.558,8411.31
250740,1033,0.13360,215,0.02781,80,0.01035,23,0.00297,13,0.00168,1,0.00013,7732,0.603,8088.48
250750,94355,0.11790,28075,0.03508,4942,0.00618,2033,0.00254,350,0.00044,112,0.00014,800323,0.763,24319.82
250760,1220,0.15451,258,0.03267,75,0.00950,19,0.00241,13,0.00165,1,0.00013,7896,0.579,7936.16
250770,2871,0.15914,454,0.02516,163,0.00903,41,0.00227,21,0.00116,2,0.00011,18041,0.567,8473.72
250780,903,0.12711,157,0.02210,73,0.01028,16,0.00225,6,0.00084,1,0.00014,7104,0.617,9097.49
250790,1959,0.18279,476,0.04442,95,0.00886,30,0.00280,10,0.00093,1,0.00009,10717,0.548,9263.24
250800,1309,0.13241,196,0.01983,75,0.00759,13,0.00131,7,0.00071,1,0.00010,9886,0.570,7499.74
250810,629,0.13443,118,0.02522,48,0.01026,12,0.00256,8,0.00171,1,0.00021,4679,0.563,8099.29
250820,1238,0.16198,250,0.03271,82,0.01073,18,0.00236,14,0.00183,1,0.00013,7643,0.570,9337.82
250830,4005,0.14625,536,0.01957,225,0.00822,35,0.00128,35,0.00128,1,0.00004,27385,0.627,9418.23
250840,486,0.17679,113,0.04111,37,0.01346,9,0.00327,7,0.00255,1,0.00036,2749,0.533,9571.15
250850,1258,0.17067,295,0.04002,87,0.01180,20,0.00271,20,0.00271,1,0.00014,7371,0.566,7750.02
250855,624,0.14532,119,0.02771,47,0.01095,12,0.00279,4,0.00093,1,0.00023,4294,0.583,8631.86
250860,2432,0.18789,446,0.03446,152,0.01174,29,0.00224,15,0.00116,1,0.00008,12944,0.583,14302.08
250870,544,0.13532,109,0.02711,37,0.00920,12,0.00299,6,0.00149,1,0.00025,4020,0.542,7855.92
250880,869,0.15071,191,0.03313,44,0.00763,15,0.00260,5,0.00087,1,0.00017,5766,0.642,8754.55
250890,7273,0.16286,1924,0.04308,381,0.00853,160,0.00358,46,0.00103,8,0.00018,44657,0.585,13890.28
250900,1789,0.16129,283,0.02551,106,0.00956,22,0.00198,27,0.00243,1,0.00009,11092,0.543,6512.60
250905,1620,0.19149,236,0.02790,130,0.01537,37,0.00437,16,0.00189,3,0.00035,8460,0.529,8428.48
250910,3110,0.14261,548,0.02513,164,0.00752,37,0.00170,26,0.00119,2,0.00009,21808,0.548,8747.49
250915,913,0.13907,125,0.01904,66,0.01005,18,0.00274,6,0.00091,1,0.00015,6565,0.608,9274.54
250920,1888,0.13739,541,0.03937,121,0.00881,38,0.00277,19,0.00138,2,0.00015,13742,0.567,7370.45
250930,1645,0.19755,375,0.04503,79,0.00949,19,0.00228,6,0.00072,1,0.00012,8327,0.536,21872.58
250933,862,0.19088,186,0.04119,62,0.01373,23,0.00509,15,0.00332,2,0.00044,4516,0.541,9188.00
250937,347,0.12011,70,0.02423,27,0.00935,5,0.00173,9,0.00312,1,0.00035,2889,0.565,8749.05
250939,1071,0.16462,290,0.04457,47,0.00722,16,0.00246,5,0.00077,1,0.00015,6506,0.572,7668.36
250940,2192,0.16471,537,0.04035,122,0.00917,34,0.00255,25,0.00188,1,0.00008,13308,0.574,9783.23
250950,1001,0.17881,252,0.04502,52,0.00929,17,0.00304,7,0.00125,1,0.00018,5598,0.590,10793.75
250960,725,0.15139,97,0.02025,50,0.01044,14,0.00292,6,0.00125,1,0.00021,4789,0.587,7643.81
250970,4665,0.14133,1284,0.03890,220,0.00667,132,0.00400,20,0.00061,7,0.00021,33007,0.628,14894.15
250980,1374,0.13910,359,0.03634,114,0.01154,26,0.00263,18,0.00182,1,0.00010,9878,0.565,7753.28
250990,1335,0.12765,220,0.02104,96,0.00918,18,0.00172,22,0.00210,1,0.00010,10458,0.541,7726.23
251000,1070,0.14633,210,0.02872,56,0.00766,17,0.00232,10,0.00137,1,0.00014,7312,0.562,7884.80
251010,1441,0.13529,229,0.02150,75,0.00704,25,0.00235,9,0.00084,1,0.00009,10651,0.601,7792.09
251020,959,0.16042,175,0.02927,63,0.01054,13,0.00217,7,0.00117,1,0.00017,5978,0.573,8067.76
251030,529,0.10930,134,0.02769,39,0.00806,22,0.00455,3,0.00062,1,0.00021,4840,0.595,8027.41
251040,1004,0.15231,249,0.03777,75,0.01138,19,0.00288,16,0.00243,1,0.00015,6592,0.572,8700.95
251050,524,0.13395,153,0.03911,45,0.01150,13,0.00332,13,0.00332,1,0.00026,3912,0.603,8914.27
251060,371,0.12232,56,0.01846,24,0.00791,8,0.00264,4,0.00132,1,0.00033,3033,0.614,10260.07
251065,246,0.13774,49,0.02744,24,0.01344,9,0.00504,7,0.00392,1,0.00056,1786,0.584,10522.84
251070,329,0.13697,73,0.03039,30,0.01249,7,0.00291,4,0.00167,1,0.00042,2402,0.620,10040.86
